LIEN FICHE DE POSTE,Ministère,Administration,Région,"Localisation
(Commune ou adresse exacte)",Code postal,Env.,Référence,Intitulé du poste,Cotation du poste (Groupe RIFSEEP),Thématique,Service,Bureau / Pôle,Logé,Télétravail,Encadrement,Complément
https://drive.google.com/file/d/1rFMM1MBAOwdHDefJ7cXQX2fccMHm-wSa/view?usp=sharing,MENJ - MESRI,Collège François Villon,Île-de-France,Saint-Fargeau-Ponthierry,77310 ,AENES,educ-ASU-334,Secrétaire général(e) d'EPLE,G2,EPLE,_,_,Oui,Non,Oui,"NBI : 45 points 
F4 de 90m2"
60-fiche-educ-ASU-199.pdf,MENJ - MESRI,Collège Georges Lavalley,Normandie,Saint-Lô,50000,AENES,educ-ASU-199,Secrétaire général(e) d'EPLE,G3,EPLE,,,Oui,Non,Oui,NBI: 30 points F5
https://drive.google.com/file/d/1E1sTOiUjZ-iis0UcEp291d50NRxob7a9/view?usp=sharing,MENJ - MESRI,Lycée général et technologique Alexandre Ribot - Lycée des Métiers de la Gestion de l'Administratif et du Commerce,Hauts-de-France,Saint-Omer,62500,AENES,educ-ASU-113,Fondé(e) de pouvoir,G3,EPLE,_,_,Oui,Non,Oui,F5 195m2
60-fiche-educ-ASU-216.pdf,MENJ - MESRI,Collège Pablo Neruda,Centre-Val-de-Loire,Saint-Pierre-des-Corps,37700,AENES,educ-ASU-216,Secrétaire général(e) d'EPLE,G3,EPLE,,,Oui,Non,Oui,NBI: 30 points F5
60-fiche-educ-ASU-45.pdf,MENJ - MESRI,Lycée professionnel Colard Noël - Lycée des métiers du bâtiment et de l'hôtellerie,Hauts-de-France,Saint-Quentin,02100,AENES,educ-ASU-45,Fondé(e) de pouvoir,G3,EPLE,,,Non,Oui,Oui,
https://drive.google.com/file/d/1dEJA0KZ0WlhDJAy1bblg3fvzPbxnJ4dA/view?usp=sharing,MENJ - MESRI,Lycée général et technologique Evariste Galois,Île-de-France,Sartrouville,78500,AENES,educ-ASU-303,Secrétaire général(e) d'EPLE,G2,EPLE,,,Oui,Non,Oui,"NBI 45 points
F4 de 100 m2"
https://drive.google.com/file/d/1RGO440oOtxit2Yw-zDP3s1MufjnNR03N/view?usp=sharing,MENJ - MESRI,Centre national des oeuvres universitaires et scolaires,Île-de-France,Vanves,92170,AENES,educ-ASU-286,Chargé de mission,G2,RH,SDRHF,,Non,Oui,Non,NBI 15 pts
https://drive.google.com/file/d/1FsfYVpXSedo7QXZwNC0idPlTuxkXLF68/view?usp=sharing,MENJ - MESRI,Collège Henri IV,Île-de-France,Vaujours,93410,AENES,educ-ASU-328,Secrétaire général(e) d'EPLE,G3,EPLE,_,_,Oui,Non,Oui,"NBI : 30 points
F4 de 80m2"
60-fiche-educ-ASU-215.pdf,MENJ - MESRI,Collège Robert Lasneau,Centre-Val-de-Loire,Vendôme,41100,AENES,educ-ASU-215,Secrétaire général(e) d'EPLE,G3,EPLE,,,Oui,Non précisé,Oui,NBI: 30 points 
https://drive.google.com/file/d/1il2q_g1zPIiSbfuHSoRQaBJkleOzBToc/view?usp=sharing,MENJ - MESRI,Rectorat de Versailles,Île-de-France,Versailles,78005,ATE,educ-ATE-285,Chargé des affaires juridiques,G3,Juridique,Service interacadémique des affaires juridiques,Service juridique ,Non,Oui,Non,
https://drive.google.com/file/d/10bPMvj5ouZ0n_mDW9Ec0DQqA39EDmlyF/view?usp=sharing,MENJ - MESRI,Rectorat de Versailles,Île-de-France,Versailles,78007,ATE,educ-ATE-287,Chargé du contrôle budgétaire académique,G4,Budget/Finances,Service régional enseignement supérieur recherche et innovation,Bureau budgétaire,Non,Oui,Non,
https://drive.google.com/file/d/1bbjP7KJOLo9inDL1DSY72c3GNvFwTeCj/view?usp=sharing,MENJ - MESRI,Rectorat de Versailles,Île-de-France,Versailles,78004,ATE,educ-ATE-288,Chargé de mission contrôle interne comptable et budgétaire,G3,Audit / Contrôle interne,Division des affaires financières,,Non,Oui,Non,NBI: 15 points
https://drive.google.com/file/d/1EwIkowBT8tKzvoebw76PXGjj_-6FToIM/view?usp=sharing,MENJ - MESRI,Rectorat de Versailles,Île-de-France,Versailles,78006,ATE,educ-ATE-290,Chargé des affaires juridiques,G3,Juridique,Service interacadémique des affaires juridiques,Service juridique,Non,Oui,Non,
https://drive.google.com/file/d/1ynWA39y4MtmkrqosTV3NZSn7XazVbQLQ/view?usp=sharing,MENJ - MESRI,Rectorat de Versailles,Île-de-France,Versailles,78003,ATE,educ-ATE-361,Chargé de mission contrôle des etablissements privés sous contrat,G3,Audit / Contrôle interne,Division des établissements d'enseignement privé,,Non,Oui,Non,
https://drive.google.com/file/d/1WxxkfQCvFD6S_Gva8-1z9Hqfv6Lxr5dg/view?usp=sharing,MENJ - MESRI,Collège Blaise Pascal,Île-de-France,Viarmes,95270,AENES,educ-ASU-298,Secrétaire général(e) d'EPLE,G3,EPLE,,,Oui,Non précisé,Oui,"NBI : 38 points
F3 de 74 m2"
https://drive.google.com/file/d/1ZrBJvcO4KkAqzhsLITyHlQG8SF2i6Zmy/view?usp=sharing,MENJ - MESRI,Collège Blaise Pascal,Île-de-France,Villemoisson-sur-Orge,91360,AENES,educ-ASU-297,Secrétaire général(e) d'EPLE,G3,EPLE,,,Oui,Non,Oui,"NBI : 38 points
F4 de 83m2"
https://drive.google.com/file/d/1yU9ierjuxccnsdQLju-8COZ8qRZjC7qa/view?usp=sharing,MENJ - MESRI,Collège Josette et Maurice Audin,Île-de-France,Vitry-sur-Seine,94400,AENES,educ-ASU-318,Secrétaire général(e) d'EPLE,G3,EPLE,_,_,Oui,Non,Oui,"NBI : 30 points 
F4 de 90m2"
https://drive.google.com/file/d/1qZ34eu0nUYJ8X_qJe7LF4NNQijSzabcD/view?usp=sharing,MENJ - MESRI,Collège Henri de Navarre,Normandie,Yerville,76760,AENES,educ-ASU-196,Secrétaire général(e) d'EPLE,G3,EPLE,,,Oui,Non,Oui,NBI 38 points F5 de 115m2
60-SPM-AC-01,Services Premier Ministre,Secrétariat Général du Gouvernement,Île-de-France,Paris,75007,AC,spm-AC-01,Contract Manager Partenariats Public-Privé (PPP) / Marchés de gestion déléguée,NC,RH,"Direction des services administratifs et financiers (DSAF)
Sous-direction des cabinets et du soutien (SDCS)",Bureau des ressources humaines et financières (BRHF),Non,Oui,Non,
60-SPM-AC-02,Services Premier Ministre,Secrétariat Général du Gouvernement,Île-de-France,Paris,75007,AC,spm-AC-02,Cadre budgétaire – section « Synthèse emplois et masse salariale – Titre II,NC,Budget/Finances,"Direction des services administratifs et financiers (DSAF)
Sous-direction de la programmation et des affaires financières (SDPAFI)","Bureau du budget
Section « Synthèse emplois et masse salariale »",Non,Oui,Non,
60-SPM-AC-03,Services Premier Ministre,Secrétariat Général du Gouvernement,Île-de-France,Paris,75015,AC,spm-AC-03,Chargé d’achats publics (h/f),G3,Achats,Département des Affaires financières,"Pôle Programmation et gestion de la
commande publique",Non,Oui,Non,
60-SPM-AC-04,Services Premier Ministre,Secrétariat Général du Gouvernement,Île-de-France,Paris,75,AC,spm-AC-04,Chargé de pilotage achat,NC,Achats,"Direction des services administratifs et financiers (DSAF)
Sous-direction de la programmation et des affaires financières (SDPAFI)","Bureau des achats ministériels
Section Organisation, pilotage, coordination et qualité des procédures",Non,Oui,Non,
60-SPM-AC-05,Services Premier Ministre,DILA,Île-de-France,Paris,75007,AC,spm-AC-05,Chargé(e) d’études juridiques,G4,Juridique,"Direction des services administratifs et financiers du Premier ministre (DSAF)
Sous-direction des ressources humaines (SDRH)",Mission de l’expertise juridique et de l’appui transverse (MEJAT),Non,Oui,Non,
60-fiche-SPM-AC-06.pdf,Services Premier Ministre,DILA,Île-de-France,Paris,75015,AC,spm-AC-06,"Chargé(e) de missions transverses et appui au pilotage
budgétaire",G4,Budget/Finances,Département de l'information régalienne et économique,"Pôle des Publications
économiques",Non,NC,NC,
60-AFSO-ATE-51,Solidarités - Santé - Travail - Emploi et insertion,Dreets Hauts-de-France / DDETS Somme,Hauts-de-France,Amiens,80000,ATE,afso-ATE-51,Chargé de mission – Suivi des contractualisations - Appui au chef d'unité,G3,Pol. Publiques,DDETS / Pôle solidarités et protection des populations vulnérables,"Unité Pilotage, constractualisations et financement",Non,Oui,Non,
60-AFSO-ATE-55,Solidarités - Santé - Travail - Emploi et insertion,DRIEETS Ile de France,Île-de-France,Cergy-Pontoise,95000,ATE,afso-ATE-55,Chargé de mission mutation de l'emploi et des compétences (H/F),NC,Pol. Publiques,DDETS du Val d'Oise,Pôle Insertion Emploi et Compétences/ Service Mutation de l'emploi et des compétences,Non,Oui,Non,voiture de service en pool
60-AFSO-ATE-52,Solidarités - Santé - Travail - Emploi et insertion,Dreets Hauts-de-France / DDETS Aisne,Hauts-de-France,Laon,02000,ATE,afso-ATE-52,"Chargé de mission – Contractualisations (lutte contre la pauvreté, protection de l'enfance, familles) (H/F)",G3,Pol. Publiques,DDETS Aisne,Pôle Insertion,Non,Oui,Non,
60-AFSO-ATE-54,Solidarités - Santé - Travail - Emploi et insertion,DRIEETS Ile de France,Île-de-France,Melun,77000,ATE,afso-ATE-54,Chargé de développement de l'emploi et des territoires (H/F),NC,Pol. Publiques,DDETS Seine-et-Marne,Pôle Logement Emploi / Service Animation Territoriale,Non,Oui,Non,Permis B valide obligatoire
60-AFSO-ATE-64,Solidarités - Santé - Travail - Emploi et insertion,DRIHL,Île-de-France,Nanterre,92000,ATE,afso-ATE-64,Adjoint au chef du bureau de l'insertion et de l'asile (H/F),G3,Pol. Publiques,UD-DRIHL Hauts de Seine,Service de l'hébergement et de l'accès au logement / Bureau de l'insertion et de l'asile,Non,Oui,Oui,NBI : 20 points
https://drive.google.com/file/d/1_xe_l6wC0-jHfD_oK989qp7NjQ1DzeHK/view?usp=share_link,Solidarités - Santé - Travail - Emploi et insertion,Ministère des Affaires sociales - Direction des Ressources humaines,Île-de-France,Paris,75015,AC,afso-AC-02,Chargé:e de mission - conseil médical ministériel ,G3,RH,,,,,,
https://drive.google.com/file/d/14qf3xzVd3ixPydpRxkKOdFChTSdUJLBz/view?usp=share_link,Solidarités - Santé - Travail - Emploi et insertion,Ministère des Affaires sociales - Direction des Ressources humaines,Île-de-France,Paris,75015,AC,afso-AC-03,Chargé(e) de mission RH ,G3,RH,,,,,,
https://drive.google.com/file/d/1W9PL-Z2UChC8q19KcoAwN6-EX-k4KoQR/view?usp=sharing,Solidarités - Santé - Travail - Emploi et insertion,Ministère des Affaires sociales - Direction des Ressources humaines,Île-de-France,Paris,75015,AC,afso-AC-04,Chargée / chargé du dialogue social ,G3,RH,,,,,,
https://drive.google.com/file/d/1UcvibOiI_Mqw76EsUSIW2Q_Le4YhlETg/view?usp=sharing,Solidarités - Santé - Travail - Emploi et insertion,Ministère des Affaires sociales - Direction des Ressources humaines,Île-de-France,Paris,75015,AC,afso-AC-05,Responsable de formation - référent MENTOR ,G3,RH,,,,,,
https://drive.google.com/file/d/1UcvibOiI_Mqw76EsUSIW2Q_Le4YhlETg/view?usp=sharing,Solidarités - Santé - Travail - Emploi et insertion,Ministère des Affaires sociales - Direction de la Sécurité Sociale ,Île-de-France,Paris,75007,AC,afso-AC-06,Chargé(e) de mission accès au soin des populations non-salariées,G3,Pol. Publiques,,,,,,
https://drive.google.com/file/d/160B8By1dhO-jwSxziFcWQIHl_MKRe4_1/view?usp=sharing,Solidarités - Santé - Travail - Emploi et insertion,Ministère des Affaires sociales - Direction de la Sécurité Sociale ,Île-de-France,Paris,75007,AC,afso-AC-07,"Chargé(e) de mission ""pilotage budgétaire et compensation des exonérations"" ",,Pol. Publiques,,,,,,
https://drive.google.com/file/d/11aEoxf6YCMJjF6YQYJtgnLzUIAAvupPO/view?usp=sharing,Solidarités - Santé - Travail - Emploi et insertion,Ministère des Affaires sociales - Direction de la Sécurité Sociale ,Île-de-France,Paris,75007,AC,afso-AC-08,Chargé(e) de mission régimes de retraite de base ,G3,Pol. Publiques,,,,,,
https://drive.google.com/file/d/1VpXsEO4ploIxvbnv9VfsNlEgRRL78yOt/view?usp=sharing,Solidarités - Santé - Travail - Emploi et insertion,Ministère des Affaires sociales - Direction de la Sécurité Sociale ,Île-de-France,Paris,75007,AC,afso-AC-09,"Chargé.e de mission ""Performance de recouvrement des organismes sociaux et droit des entreprises en difficulté""",G3,Pol. Publiques,,,,,,
https://drive.google.com/file/d/1C5MSl4NjI-CAKHv7kEU0CgMtXO1eeL7L/view?usp=sharing,Solidarités - Santé - Travail - Emploi et insertion,Ministère des Affaires sociales - Direction de la Sécurité Sociale ,Île-de-France,Paris,75007,AC,afso-AC-10,Chargé(e) de mission Populations non-salariées prélèvements sociaux ,G3,Pol. Publiques,,,,,,
https://drive.google.com/file/d/1Vv-XySQ6D2ni5sAqJltuXS6BEnqqpLBA/view?usp=sharing,Solidarités - Santé - Travail - Emploi et insertion,Ministère des Affaires sociales - Direction de la Sécurité Sociale ,Île-de-France,Paris,75007,AC,afso-AC-11,Chargé(e) de mission Prévention au sein de la Mission Coordination et Gestion du Risque (MCGR)  à la Direction de la Sécurité Sociale ,G3,Pol. Publiques,,,,,,
https://drive.google.com/file/d/1lloFfTa66iU4OHg5-6rnzqXTYAFw9N8n/view?usp=sharing,Solidarités - Santé - Travail - Emploi et insertion,Ministère des Affaires sociales - Direction de la Sécurité Sociale ,Île-de-France,Paris,75007,AC,afso-AC-12,"Chargé.e de mission ""Recouvrement des cotisations des travailleurs indépendants et prélèvement direct des cotisations dues par les plateformes numériques"" ",G3,Pol. Publiques,,,,,,
https://drive.google.com/file/d/1P-TLCjVqDmeaP639Yx7eOLAV22iC3CPn/view?usp=sharing,Solidarités - Santé - Travail - Emploi et insertion,Ministère des Affaires sociales - Direction de la Sécurité Sociale ,Île-de-France,Paris,75007,AC,afso-AC-13,"Chargé.e de mission ""pilotage budgétaire et compensation des exonérations"" ",,Pol. Publiques,,,,,,
https://drive.google.com/file/d/1nsofPl0lf3YlQNSh8chl9QUinoBx_uBL/view?usp=sharing,Solidarités - Santé - Travail - Emploi et insertion,Ministère des Affaires sociales - Direction de la Sécurité Sociale ,Île-de-France,Paris,75007,AC,afso-AC-14,Chargé.e de mission retraite des professionnels libéraux ,G3,Pol. Publiques,,,,,,
https://drive.google.com/file/d/1AaI7mXgdFWUH3bPW5MvpgvCX8La7EKFX/view?usp=sharing,Solidarités - Santé - Travail - Emploi et insertion,Ministère des Affaires sociales - Direction de la Sécurité Sociale ,Île-de-France,Paris,75007,AC,afso-AC-15,Conseiller juridique dans le domaine de la santé ,G3,Juridique,,,,,,
https://drive.google.com/file/d/1AaI7mXgdFWUH3bPW5MvpgvCX8La7EKFX/view?usp=sharing,Solidarités - Santé - Travail - Emploi et insertion,"Ministère des Affaires sociales - Direction des Finances, des Achats et des Services",Île-de-France,Paris,75015,AC,afso-AC-16,Chargé(e) de gestion budgétaire et d'études transverses,G3,Budget/Finances,,,,,,
https://drive.google.com/file/d/18aPlLZmuOS8PBBVZZm_oA4VQyC6XfW9V/view?usp=sharing,Solidarités - Santé - Travail - Emploi et insertion,Ministère des Affaires sociales,Île-de-France,Paris,75015,AC,afso-AC-17,Acheteur polyvalent,G3,Achats,"Direction des Finances, des Achats et des Services",,,,,
https://drive.google.com/file/d/1VeTpd-hvuDs-eVe3KjoBk4Mt5vNYt6im/view?usp=sharing,Solidarités - Santé - Travail - Emploi et insertion,"Ministère des Affaires sociales - Direction des Finances, des Achats et des Services",Île-de-France,Paris,75015,AC,afso-AC-18,Chargé(e) d'analyse et de synthèse budgtéaire,G3,Budget/Finances,,,,,,
https://drive.google.com/file/d/1yd4ARVM-dhdGfPTpOoWNF65xTDgCWtAy/view?usp=sharing,Solidarités - Santé - Travail - Emploi et insertion,"Ministère des Affaires sociales - Direction des Finances, des Achats et des Services",Île-de-France,Paris,75015,AC,afso-AC-19,Chargé(e) de gestion budgétaire et d'études transverses,G3,Budget/Finances,,,,,,
https://drive.google.com/file/d/1rJ4jLcPmbe3gS2TOZi4L7x0bZlcjlzal/view?usp=sharing,Solidarités - Santé - Travail - Emploi et insertion,"Ministère des Affaires sociales - Direction des Finances, des Achats et des Services",Île-de-France,Paris,75007,AC,afso-AC-20,"Chargé de mission patrimoine de l'administration centrale contract manager ""MGP Simone Veil""",G3,Pol. Publiques,,,,,,
https://drive.google.com/file/d/10GQWfE1Nw0My78fiY5oYKI9SR5Vtdayu/view?usp=sharing,Solidarités - Santé - Travail - Emploi et insertion,"Ministère des Affaires sociales - Direction des Finances, des Achats et des Services",Île-de-France,Paris,75007,AC,afso-AC-21,Chef de la section mobiliers et déménagements ,G3,Pol. Publiques,,,,,,
https://drive.google.com/file/d/10GQWfE1Nw0My78fiY5oYKI9SR5Vtdayu/view?usp=sharing,Solidarités - Santé - Travail - Emploi et insertion,"Ministère des Affaires sociales - Direction des Finances, des Achats et des Services",Île-de-France,Paris,75007,AC,afso-AC-22,Contrôleuse / contrôleur de gestion,G3,Budget/Finances,,,,,,
https://drive.google.com/file/d/13KLsY4_YFgMeOyBynhQGv7K9XDOxZi-i/view?usp=sharing,Solidarités - Santé - Travail - Emploi et insertion,Ministère des Affaires sociales - Direction Générale de la Cohésion Sociale ,Île-de-France,Paris,75015,AC,afso-AC-23,Chargé(e) de mission Insertion sociale et professionnelle des bénéficiaires de minima sociaux,G3,Pol. Publiques,,,,,,
https://drive.google.com/file/d/1RiTCpBVcbRZlLxdWz_tPEVloZzpAnP0u/view?usp=sharing,Solidarités - Santé - Travail - Emploi et insertion,Ministère des Affaires sociales - Direction Générale de la Cohésion Sociale ,Île-de-France,Paris,75015,AC,afso-AC-24,"Chargé(e) de mission ""prestation d'autonomie et accès aux droits"" ",G3,Pol. Publiques,,,,,,
